RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05
394543,"Duluth, MN",151,124500,128400,125800,122400,115100,113e3,112400,113100,117100,112200,113500,112e3,115700,109e3,103800,103200,107200,107e3,107900,107200,106900,104600,107500,110900,112700,114300,111700,113100,109700,109200,107500,109800,110200,112500,104500,108700,113100,121600,119100,113e3,113500,111400,110300,111e3,112600,112700,108100,101900,100600,102300,109500,112400,115500,115400,119800,121300,118700,118900,118100,118900,121600,119300,120800,119700,121600,125500,120800,121900,119300,121900,120700,122600,123200,127100,125100,122600,123100,125200,129e3,127900,127500,125600,125100,126200,127900,133700,136600,136900,133800,131300,131200,128800,127400,128200,132200,136600,14e4,138e3,133500,130900,132100,136e3,136500,137400,139300,139500,137200,134100,132e3,135500,141200,144100,143300,139600,139100,141600,145600,146400,148e3,149700,147100,142200,134700,139800,140100,141300,143600,147800,148300,148100,147500,154e3,155500,158300,
394924,"New London, CT",152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225200,213100,200200,205200,198900,211100,197600,193400,180900,186400,189800,195200,196600,202200,207e3,207900,214600,208200,206600,200900,202100,198500,185600,183500,188200,192400,193e3,192500,193e3,192400,189600,189800,188e3,188100,185600,189800,185e3,191500,184800,185300,174600,179700,182300,186e3,193100,195e3,197200,186800,186900,187100,191200,192e3,196900,197900,203100,207800,219700,208500,210800,198700,211500,207500,207800,209400,216500,217100,216100,210900,220600,222500,224600,218400,215900,212700,216400,212900,214900,215200,215e3,216600,226800,231300,231900,
395061,"San Luis Obispo, CA",153,489700,468200,451e3,455700,452400,444600,425700,411600,404900,394800,387300,381600,375100,364e3,361400,370200,376100,384400,387500,392700,397700,398800,395400,383400,374400,373500,372200,385700,388100,393200,375e3,368800,365300,363500,350200,336500,336300,346700,354700,354500,340800,341e3,337e3,349400,353200,350100,351200,335800,346400,345700,364400,370500,377e3,374e3,377700,378500,378900,382200,385200,392100,388900,393e3,403200,412800,417900,421900,421600,429800,435e3,446500,445600,448e3,446300,440500,437400,441300,450800,449300,442100,435600,432700,432700,446e3,461900,472700,476300,474e3,478700,472200,476700,479100,491200,489800,488500,486100,484e3,486200,492800,504e3,502300,502500,499800,508900,510300,517400,515500,515900,517200,528200,535500,538900,532200,534900,546400,560200,559500,565100,570900,574500,573500,567600,569600,571900,573100,589200,587e3,594200,578100,577100,579100,583300,578100,574e3,585100,585800
394622,"Gainesville, FL",154,174500,174900,166800,163500,161200,160800,161100,161800,161600,158700,159100,159100,160100,163300,160700,157100,148200,148100,152600,155100,156100,156e3,161e3,164600,162400,157500,147400,143100,140300,144e3,144300,143700,139300,139e3,132300,134200,131500,130600,125700,120800,121700,117800,124900,128400,130300,122700,125500,127700,129400,119e3,112800,110200,115100,119200,118200,118100,125e3,130100,130200,127400,127700,130200,126800,131100,130800,132100,127100,124700,122300,123600,126300,125e3,124200,122200,123900,124e3,129600,131300,132400,127700,131600,132100,134300,134900,138200,137100,138e3,139400,142e3,140800,141500,145700,146600,146200,145800,148800,149400,151500,155600,156400,154300,152100,153900,158700,160700,159300,170600,167700,169500,158500,159700,159600,159500,160900,162500,162e3,161900,168900,172300,175200,170800,169200,169900,167700,170500,171300,176200,172900,178800,181600,185300,194500,196e3,194e3,
395065,"Santa Cruz, CA",155,614600,628200,572400,542700,533800,530600,506800,473500,425400,420400,402900,409600,386900,378800,377300,395400,428800,448200,454e3,443100,449700,472500,475800,487500,493500,501600,492e3,473200,466500,461100,482300,467600,463200,430500,429600,409500,409900,394900,396500,402200,447400,485e3,471300,435300,389300,398800,390400,417300,419400,434700,431e3,426600,454700,486300,508100,496900,469700,477800,480700,478600,481300,505500,534500,535e3,534600,559400,574100,566600,542800,545500,559500,574600,572e3,568800,573500,587300,624300,629800,630900,616200,598800,615500,628300,657800,655100,647200,633200,619700,627e3,653200,665900,670300,676100,681200,686300,682400,692300,688800,685e3,687500,679800,714100,707900,720600,689300,693e3,691500,695800,695100,704700,713400,724600,728700,723200,729600,751600,764500,751500,733500,727600,748800,757500,768900,769800,77e4,796900,803200,806400,764500,764700,763300,794600,797400,796400,773800
394471,"Clarksville, TN",156,110700,105800,107700,111200,111700,105500,104400,103900,104200,105300,111700,118100,12e4,118500,120700,119700,117900,113700,112900,113200,113e3,111900,113800,114500,116e3,117e3,116400,115800,113200,113600,111400,110900,112400,117500,123600,124200,121e3,115900,114600,116700,116400,116900,116700,117800,121e3,123300,128100,125900,128e3,126800,127600,124600,120600,120900,123200,124300,123100,123700,123700,121900,117800,118e3,123600,125500,128e3,121300,117800,112500,114600,114400,115700,115700,117700,118400,117400,118500,117900,120400,120600,122900,122900,122300,126200,124600,126300,122400,123900,124200,123700,122300,123100,124300,124800,129900,130700,132500,128200,128700,131500,129900,133600,136600,141100,142600,142700,142700,139300,140300,139900,141900,139e3,138e3,138e3,139700,141100,142300,141500,146200,148200,152100,149700,151100,150700,153200,151800,150600,150900,151700,151300,152500,156e3,161300,162e3,163900,
394851,"Merced, CA",157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114800,114400,114700,115100,114700,111800,110700,107500,108800,109500,110500,109700,106200,109e3,109400,111700,114900,113100,113900,109500,112500,112900,114100,111300,113500,113400,123600,125200,130600,126600,132100,132500,135e3,134800,138100,141500,144e3,147400,159300,164600,167100,164e3,165300,170400,169100,176200,176800,181400,178700,179400,175800,176600,178800,179900,179300,175800,185800,186400,195100,192400,198300,194800,199600,200400,213500,211200,210100,205e3,207e3,210600,208900,209700,210800,213500,215700,217600,218600,222300,227300,232500,237700,236e3,232400,229800,232600,239300,241800,241200,250400,251600,267900,256600,257100,250400,254600,259100,254900,260200,263900,270500,275900,270800,269900,263500,262700,263100,
394741,"Kennewick, WA",158,150600,151600,147500,147900,152300,155600,154900,150400,148400,147200,147800,150200,150100,148600,150500,152800,157900,159500,158200,155100,152400,153200,154e3,155300,162900,165200,166200,160800,163900,164300,167100,165900,170300,168200,168900,164600,165700,161200,161600,158500,161100,165e3,170200,17e4,165e3,164e3,166300,171300,173600,176300,175100,172100,170100,168200,169600,168500,173400,175500,174900,175100,174600,177600,174600,172300,171400,174200,174300,174500,173300,172100,171900,170200,172900,172800,175600,175800,177200,177500,181300,181400,183e3,181e3,182700,18e4,180400,187600,190800,193400,187400,188600,189400,191800,193100,196800,201e3,205e3,203200,203200,203300,207e3,21e4,209200,210200,208200,210600,212200,215400,217800,221700,219700,222200,223700,226700,235700,243900,253300,247900,242300,236400,239200,241300,246300,246100,252600,261300,274100,285700,287300,284900,276800,282300,290200,293200,289500,288600
394645,"Greeley, CO",159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237500,238100,240300,241900,242500,244700,245900,248700,251500,252500,255100,254100,257700,262300,266900,268e3,268100,265500,269600,271700,278400,281100,283300,29e4,296300,301700,308800,313100,318800,319700,326700,330200,333500,332900,334300,331500,330300,327800,329800,328600,332700,337e3,341700,346900,344100,346700,341400,
394937,"Olympia, WA",160,255300,252800,253e3,245e3,242900,240200,241200,242900,248600,247300,250400,250600,254200,246800,236200,230800,228e3,234200,235700,235100,232400,227100,227300,226800,233900,233600,229e3,225100,228300,230900,227100,223100,214600,215200,209400,209200,206500,203300,206200,205500,215e3,210100,205300,2e5,219600,220700,216200,204700,205e3,209300,207100,212500,212100,209200,202500,211e3,212200,210200,204600,203300,210800,211100,214500,214900,212700,213e3,211100,209600,210100,214e3,215900,213400,212700,211900,213700,213900,216e3,218500,220100,223e3,222500,224700,223900,225200,225e3,223700,225700,228500,232500,232400,233e3,235400,236900,236400,237200,241100,242900,245100,245700,246900,246500,249300,254e3,257300,257400,257e3,255500,258500,259800,264600,265200,267900,270200,270300,270900,269e3,274500,275300,281300,285700,295600,298200,296300,294400,293700,296700,293300,296500,300200,304700,308500,308900,318600,320200,324e3
394323,"Amarillo, TX",161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126700,129500,133500,132700,133400,131600,133500,134300,131500,130500,131500,134300,136200,134100,133200,135600,136600,137200,136800,135800,137800,137700,139e3,139e3,138e3,137e3,137500,140300,141600,144400,142300,143800,145e3,148400,149300,148500,146900,147100,148300,147600,149800,147800,147500,147200,149800,151900,147300,144900,143700,146900,145700,145300,142e3,143300,147300,148900,148800,145900,147600,147500,148300,151800,149100,151300,154500,158700,162100,157100,157800,152100,153100,149100,
394387,"Binghamton, NY",162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104300,99700,99600,99700,99800,97300,96100,98800,101400,99700,97e3,89600,91400,91300,102200,104300,106300,103100,101900,101e3,103300,104900,109100,105600,107300,109e3,112800,112400,108500,110500,107700,112700,110900,112700,104300,102500,102900,
394660,"Hagerstown, WV",163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132100,135300,136100,136900,138600,141700,148200,147700,146300,136300,138200,139800,146500,143100,142700,140400,142100,141600,142900,142900,143200,142300,142900,142200,144100,144300,145700,146100,147800,146800,147500,146400,148700,146800,147200,148300,148700,149600,144200,144700,144400,148800,149600,151900,155400,158200,157700,157400,152100,159200,160800,167100,159800,160200,158200,159800,158e3,160800,160500,161100,159600,162500,162900,165300,166600,172100,173600,173600,171800,170800,168200,170500,169100,176300,172200,174900,177400,180100,180500,174700,
394412,"Bremerton, WA",164,270800,268300,263200,257500,249700,257e3,259500,258e3,253300,247100,252500,248400,249700,241900,239200,241300,246300,248800,247400,247200,248100,249500,253e3,250600,248500,242400,244800,241100,249500,260900,265400,254500,244900,254500,262800,266200,257e3,249300,243800,240200,243400,240400,235200,234500,233700,239100,222400,225500,217700,233e3,229400,236700,233400,238200,240100,243100,249e3,249500,252100,236300,240100,236800,245900,236100,236500,238900,244700,242500,231300,232800,232400,241200,233500,234300,234200,24e4,242700,241700,241800,246800,251900,249600,245e3,242900,246300,255500,259e3,265700,267900,265600,262600,256800,261100,266200,274900,275700,276900,275100,275700,276300,277600,285600,292800,296400,303300,304600,31e4,304700,303300,299800,302e3,306300,307e3,308e3,304600,310900,310600,312700,313500,324400,335100,340700,343900,339e3,337700,332e3,337200,336700,334700,332700,338300,345400,346400,340800,346100
394811,"Lynchburg, VA",165,163900,152100,146700,147e3,147900,151100,148600,145900,143e3,145500,154700,151100,151200,149e3,150400,145500,140300,147200,149100,152400,147500,143800,141400,145300,151300,152200,146400,142400,139100,146100,147900,158900,151900,158e3,150800,150900,148800,143100,141400,132700,135300,136700,143300,143e3,139100,137500,138500,144200,145400,144800,137200,132100,133400,142300,149500,149800,153700,149e3,149100,144200,148400,147400,149900,148e3,147200,144600,145600,145900,146300,146300,147700,143200,143200,143700,149100,151200,153400,150200,146900,143700,149e3,150800,149900,147800,155e3,158100,159300,152e3,150800,149100,149100,150200,153400,153500,154800,154700,153900,152900,148500,148300,147600,152400,156700,160800,155600,153100,153900,156500,156900,155400,156300,159400,160300,164200,163200,162300,157600,159400,158400,164100,168900,169500,165300,164300,164400,169800,164900,167200,163900,164300,164100,167100,170100,176900,
395240,"Yakima, WA",166,154900,160400,159400,158200,154800,156200,153100,152400,153700,159700,154300,156500,149100,153400,152500,159300,160700,156500,153700,153300,150400,144700,143700,149700,158100,160400,158200,153600,149500,148500,152e3,158300,154900,153100,146100,142700,145700,151400,157500,154400,149300,153900,154600,161900,151400,152100,145400,152100,148900,154300,156e3,159500,153400,153800,153200,157600,159200,162800,157800,152700,151200,151e3,156500,156400,159700,157e3,155800,16e4,161400,162400,161400,166300,168e3,166300,158200,153500,152500,154500,153300,154200,152400,159600,150200,148400,150700,165300,175600,179600,182100,181500,181300,180400,183200,180800,183100,181700,181100,183100,184200,183300,185600,185500,189600,187900,19e4,19e4,193200,196900,195900,194e3,190800,196200,197800,203300,206500,207400,207500,205600,197900,195e3,193200,206200,210900,221900,228100,231600,228400,224600,231700,232100,230600,224200,223400,223200,230800
753875,"Crestview-Fort Walton Beach-Destin, FL",167,232900,214400,225100,226500,230100,224200,221900,219300,215800,211600,212700,211400,2e5,193200,191300,198800,197800,196600,205500,210600,209600,201200,204400,209900,209200,204e3,202300,200100,194e3,184700,189900,201600,214100,221100,214900,199800,184200,182700,191400,198200,195400,192100,189100,195800,195100,189300,182300,184200,184e3,182300,185900,193100,198100,191500,198300,203400,215100,212e3,208700,193200,189e3,191200,208400,208200,209400,205500,207100,204500,202e3,203e3,204200,208500,206900,199700,196400,197700,200900,200100,200500,209300,216900,221400,219300,219300,222700,222300,220200,22e4,223800,231500,229800,225700,22e4,221100,227300,230500,230700,232500,239300,243200,248400,245100,248800,245300,247500,244100,244800,241e3,244600,247300,246500,247e3,241200,243500,243700,249800,250800,250700,259500,258300,258900,249500,252e3,254400,254700,255e3,258400,269400,280800,278e3,276900,259900,261500,250900,
395161,"Topeka, KS",168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115900,120500,124500,116700,115e3,120700,119800,126400,119900,120600,110600,113800,119600,127900,130500,130100,124200,118700,116700,123500,124900,119400,115900,117200,125800,129e3,130600,129600,127500,126500,126400,122500,120300,120600,120700,123200,122900,120600,120600,121e3,122500,118500,118500,129e3,132100,126100,113300,114e3,121900,131500,132e3,128800,118700,117300,113200,120400,122e3,130100,131800,134500,127600,119700,116200,119100,125400,128600,128e3,125500,126200,130100,134500,131300,131500,130600,129500,132300,133900,138400,139800,140500,137e3,130500,136100,135900,135700,126700,13e4,133400,137800,137e3,137e3,135500,135100,132300,135100,133800,135500,137300,
394813,"Macon-Bibb County, GA",169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73100,74900,81300,71e3,70700,74800,82500,89e3,84900,91200,85700,77300,65600,64900,65e3,66900,64600,64600,64600,65100,70200,70800,70800,68500,66700,68300,73800,76900,80800,81700,81800,80800,77300,78200,76400,81500,80400,77300,74500,74300,82200,83900,82500,78900,88600,92700,92600,87300,85600,89100,82e3,85600,81400,82800,80300,94e3,98300,101700,92800,89600,94900,95600,100300,91200,91600,90500,101100,104900,105e3,100800,104e3,110500,115800,112600,107400,103e3,99600,102800,102600,108400,113800,113800,116200,104400,103900,
394454,"Champaign-Urbana, IL",170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136500,136e3,139500,144300,146600,144e3,138500,141200,146300,148e3,145100,141700,143600,136800,137200,138400,144100,145500,140800,140800,138700,139700,141500,141700,143300,142400,142500,139900,137e3,137800,142200,148300,145400,143400,139200
395171,"Tuscaloosa, AL",171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163300,164700,165500,162800,163800,163e3,163e3,158300,154600,151800,153300,159200,159700,149800,142900,143400,149500,149200,150700,154e3,155400,153e3,152100,134100,136700,134100,152300,152900,155100,154700,164400,168100,169e3,16e4,161400,167500,164200,155500,156700,163500,170900,167900,175300,183900,182200,172500,167e3
394455,"Charleston, WV",172,,,,,,,,,,,,,,,,,,,,,,,,,,,,99300,100900,94900,92500,89e3,93400,94700,100100,100700,97600,92e3,85800,88900,93200,96400,93500,91400,82700,82400,88400,95900,98e3,90400,92e3,89100,99200,96e3,93800,83e3,90400,98800,96500,93100,92700,102700,99900,91e3,90900,96600,106800,101300,96700,98e3,102300,105300,99200,102e3,102700,107600,103300,103700,94600,100400,105800,111300,112200,110200,116600,116400,117400,118600,119100,119900,119400,113700,112900,114700,120100,124700,124700,123900,119400,118600,118700,117600,115100,117300,119800,122600,125200,121100,121e3,112400,117200,115700,124e3,120500,122200,120100,114400,110300,105200,116100,119400,121700,115600,119300,118100,118e3,108700,110300,112600,112200,108600,104700,108800,113600,118200
394459,"Charlottesville, VA",173,,,,,,,,,,,,,,,,,,,,,,,,242200,241300,252600,233100,236100,230300,235800,228300,243200,248200,251900,233400,237400,237300,234100,219500,21e4,211700,225200,23e4,237900,218700,217e3,211100,214800,228300,225400,233500,223e3,217300,212e3,220900,227400,240100,232400,257200,255800,269100,249e3,239900,232e3,225700,230700,229700,233e3,236e3,236500,230700,222300,220300,220600,228700,237500,248200,256900,258300,267300,252200,244800,224600,228900,229600,233400,235500,235100,241400,241700,239e3,230100,226200,233300,245800,252300,248400,246800,248e3,254300,249e3,246700,245500,246600,254500,251100,256400,253700,260800,260700,262700,256500,253300,247200,250300,257800,265200,270500,274100,280200,277200,274100,262500,262100,261600,262200,259300,256400,26e4,259800,272100,258400,265900,262100,
